DATE,Avg_Temp_C,Avg_Humidity_Percent,MAX,MIN,AW,RF,STATION_CODE,Usage,Usage_Lag_1Day,Month,DayOfWeek,month_sin,month_cos,day_sin,day_cos
2019-01-08,21.35,53.875,24.1,19.4,9.0,0.0,42730,316.1,316.1,1,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
2019-01-08,18.200000000000003,67.0,26.9,10.3,9.0,0.0,42639,316.1,316.1,1,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
2019-01-08,18.875,45.375,26.4,10.1,7.0,0.0,42737,316.1,316.1,1,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
2019-01-08,18.55,53.875,26.2,9.0,10.0,0.0,42748,316.1,316.1,1,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
2019-01-08,20.65,35.375,28.8,8.6,8.0,0.0,42830,316.1,316.1,1,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
2019-01-08,15.657142857142857,34.285714285714285,26.6,5.5,5.0,0.0,42631,316.1,316.1,1,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
2019-01-08,19.9,32.5,27.0,9.6,7.0,0.0,42834,316.1,316.1,1,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
2019-01-08,18.8,53.5,27.7,11.0,2.0,0.0,42740,316.1,316.1,1,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
2019-01-08,19.4,45.5,25.3,8.2,4.0,0.0,42539,316.1,316.1,1,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
2019-01-08,20.2,56.5,28.6,9.6,7.0,0.0,42914,316.1,316.1,1,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
2019-01-08,18.6,39.375,27.6,10.0,4.0,0.0,42634,316.1,316.1,1,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
2019-01-08,21.1,58.0,31.9,9.1,3.0,0.0,42915,316.1,316.1,1,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
2019-01-09,19.525,53.0,26.8,10.4,8.0,0.0,42748,320.2,316.1,1,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
2019-01-09,18.6,44.5,26.4,9.0,7.0,0.0,42638,320.2,320.2,1,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
2019-01-09,20.85,42.5,26.0,11.0,6.0,0.0,42838,320.2,320.2,1,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
2019-01-09,21.05,33.625,29.0,11.6,5.0,0.0,42830,320.2,320.2,1,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
2019-01-09,21.025,51.125,29.6,13.9,5.0,0.0,42840,320.2,320.2,1,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
2019-01-09,19.1,51.5,29.6,8.7,3.0,0.0,42837,320.2,320.2,1,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
2019-01-09,19.9,43.5,27.0,11.0,3.0,0.0,42740,320.2,320.2,1,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
2019-01-09,20.725,51.25,26.6,15.0,4.0,0.0,42731,320.2,320.2,1,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
2019-01-09,21.4,30.0,29.1,11.8,5.0,0.0,42834,320.2,320.2,1,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
2019-01-09,20.5,58.0,31.4,8.1,2.0,0.0,42915,320.2,320.2,1,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
2019-01-09,19.0,65.5,26.8,11.6,6.0,0.0,42639,320.2,320.2,1,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
2019-01-09,20.6,57.0,29.4,10.8,4.0,0.0,42914,320.2,320.2,1,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
2019-01-09,19.6,39.0,28.4,10.2,3.0,0.0,42634,320.2,320.2,1,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
2019-01-09,21.55,43.25,25.0,9.2,5.0,0.0,42539,320.2,320.2,1,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
2019-01-09,19.375,43.625,29.0,11.2,6.0,0.0,42737,320.2,320.2,1,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
2019-01-09,21.525,42.625,27.5,14.0,5.0,0.0,42909,320.2,320.2,1,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
2019-01-09,18.175,38.75,27.0,6.3,4.0,0.0,42631,320.2,320.2,1,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
2019-01-09,22.15,53.5,24.4,18.6,5.0,0.0,42730,320.2,320.2,1,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
2019-01-09,18.625,52.625,25.4,10.1,5.0,0.0,42647,320.2,320.2,1,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
2019-01-10,21.299999999999997,54.5,29.8,12.4,3.0,0.0,42914,362.1,320.2,1,3,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
2019-01-10,20.9,45.875,28.1,12.4,4.0,0.0,42634,362.1,362.1,1,3,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
2019-01-10,23.0,47.5,30.9,9.6,2.0,0.0,42915,362.1,362.1,1,3,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
2019-01-10,21.55,60.875,26.7,16.0,4.0,0.0,42731,362.1,362.1,1,3,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
2019-01-10,22.025,56.875,29.3,15.9,5.0,0.0,42909,362.1,362.1,1,3,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
2019-01-10,20.0,47.375,27.6,11.2,11.0,0.0,42748,362.1,362.1,1,3,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
2019-01-10,18.675,44.375,27.2,9.3,4.0,0.0,42631,362.1,362.1,1,3,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
2019-01-10,19.5,69.0,26.1,12.0,5.0,0.0,42639,362.1,362.1,1,3,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
2019-01-10,19.05,50.625,26.6,12.7,6.0,0.0,42647,362.1,362.1,1,3,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
2019-01-10,21.3,39.625,29.0,12.8,6.0,0.0,42830,362.1,362.1,1,3,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
2019-01-10,22.1,33.5,28.2,14.0,7.0,0.0,42834,362.1,362.1,1,3,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
2019-01-10,22.15,43.25,28.4,9.8,4.0,0.0,42539,362.1,362.1,1,3,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
2019-01-10,21.1,49.0,28.4,10.7,4.0,0.0,42837,362.1,362.1,1,3,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
2019-01-10,20.7,46.5,27.7,12.5,1.0,0.0,42740,362.1,362.1,1,3,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
2019-01-10,22.25,61.375,24.5,20.1,4.0,0.0,42730,362.1,362.1,1,3,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
2019-01-10,18.5,57.0,27.4,9.8,4.0,0.0,42638,362.1,362.1,1,3,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
2019-01-10,21.45,46.5,29.6,15.2,4.0,0.0,42840,362.1,362.1,1,3,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
2019-01-10,21.2,38.625,27.7,12.4,5.0,0.0,42737,362.1,362.1,1,3,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
2019-01-10,22.1,42.75,26.2,12.0,4.333333333333333,0.0,42838,362.1,362.1,1,3,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
2019-01-11,19.4,76.5,28.6,10.2,3.666666666666667,0.0,42638,249.5,362.1,1,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
2019-01-11,17.3,68.0,29.4,10.1,3.0,0.0,42631,249.5,249.5,1,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
2019-01-11,20.775,64.125,31.0,12.0,6.0,0.0,42830,249.5,249.5,1,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
2019-01-11,22.175,62.75,29.5,15.8,5.0,0.0,42909,249.5,249.5,1,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
2019-01-11,20.4,39.625,27.7,11.2,7.0,0.0,42748,249.5,249.5,1,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
2019-01-11,23.1,78.125,24.3,20.1,6.0,0.0,42730,249.5,249.5,1,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
2019-01-11,21.1,40.5,29.4,9.3,4.0,0.0,42837,249.5,249.5,1,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
2019-01-11,22.2,40.5,27.7,12.0,5.5,0.0,42838,249.5,249.5,1,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
2019-01-11,23.45,74.25,28.3,16.8,7.0,0.0,42731,249.5,249.5,1,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
2019-01-11,22.0,49.0,28.7,11.2,3.0,0.0,42539,249.5,249.5,1,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
2019-01-11,22.225,64.875,31.0,14.0,3.0,0.0,42634,249.5,249.5,1,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
2019-01-11,21.375,44.875,30.9,13.0,9.0,0.0,42737,249.5,249.5,1,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
2019-01-11,21.4,52.0,30.6,12.8,5.0,0.0,42914,249.5,249.5,1,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
2019-01-11,20.925,55.75,29.8,13.6,7.0,0.0,42840,249.5,249.5,1,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
2019-01-11,21.3,56.5,32.4,10.1,2.0,0.0,42915,249.5,249.5,1,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
2019-01-11,19.375,50.375,27.6,11.0,6.0,0.0,42647,249.5,249.5,1,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
2019-01-11,21.2,74.5,29.1,12.6,4.0,0.0,42639,249.5,249.5,1,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
2019-01-11,21.700000000000003,44.5,29.5,12.8,2.0,0.0,42740,249.5,249.5,1,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
2019-01-11,21.3,34.0,29.5,11.7,5.0,0.0,42834,249.5,249.5,1,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
2019-01-12,22.25,72.75,28.4,17.0,7.0,0.0,42830,398.0,249.5,1,5,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
2019-01-12,21.9,54.125,29.8,15.0,4.0,0.0,42737,398.0,398.0,1,5,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
2019-01-12,19.95,54.0,29.0,12.0,7.0,0.0,42748,398.0,398.0,1,5,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
2019-01-12,23.175,76.5,25.4,21.0,4.0,0.0,42730,398.0,398.0,1,5,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
2019-01-12,22.55,68.625,30.9,16.4,5.0,0.0,42909,398.0,398.0,1,5,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
2019-01-12,19.925,51.25,28.2,13.4,6.0,0.0,42647,398.0,398.0,1,5,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
2019-01-12,22.25,64.375,30.0,16.4,3.0,0.0,42634,398.0,398.0,1,5,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
2019-01-12,22.85,45.75,28.1,11.5,4.0,0.0,42539,398.0,398.0,1,5,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
2019-01-12,21.8,66.0,28.1,16.5,4.0,0.0,42639,398.0,398.0,1,5,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
2019-01-12,20.9,72.5,27.6,13.4,3.5,0.0,42638,398.0,398.0,1,5,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
2019-01-12,21.85,56.5,27.8,14.0,3.0,0.0,42631,398.0,398.0,1,5,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
2019-01-12,22.4,42.75,27.9,13.0,3.0,0.0,42838,398.0,398.0,1,5,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
2019-01-12,20.75,53.25,30.4,13.2,3.0,0.0,42840,398.0,398.0,1,5,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
2019-01-12,20.8,40.0,29.6,12.8,5.0,0.0,42834,398.0,398.0,1,5,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
2019-01-12,15.4,59.0,30.6,10.7,4.0,0.0,42837,398.0,398.0,1,5,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
2019-01-12,22.1,43.5,29.8,13.5,1.0,0.0,42740,398.0,398.0,1,5,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
2019-01-12,20.299999999999997,65.0,28.8,10.5,4.0,0.0,42914,398.0,398.0,1,5,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
2019-01-12,23.025,76.5,26.1,19.4,4.0,0.0,42731,398.0,398.0,1,5,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
2019-01-12,19.8,66.0,31.4,10.6,2.0,0.0,42915,398.0,398.0,1,5,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
2019-02-01,20.6,57.5,29.9,11.1,2.0,0.0,42915,319.5,319.5,2,4,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
2019-02-01,21.8,59.5,26.8,12.5,3.0,0.0,42914,319.5,319.5,2,4,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
2019-02-01,18.2,52.5,26.6,10.6,3.0,0.0,42638,319.5,319.5,2,4,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
2019-02-01,21.275,53.75,30.8,14.0,3.0,0.0,42840,319.5,319.5,2,4,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
2019-02-01,22.1,45.375,28.6,12.4,9.0,0.0,42830,319.5,319.5,2,4,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
2019-02-01,20.0,62.5,28.1,13.6,8.0,0.0,42639,319.5,319.5,2,4,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
2019-02-01,20.125,41.125,26.3,13.5,6.0,0.0,42737,319.5,319.5,2,4,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
2019-02-01,18.7,50.75,27.2,12.0,5.0,0.0,42634,319.5,319.5,2,4,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
2019-02-01,20.0,52.5,28.3,13.0,3.0,0.0,42740,319.5,319.5,2,4,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
2019-02-01,21.05,47.625,26.2,16.6,7.0,0.0,42731,319.5,319.5,2,4,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
2019-02-01,18.975,46.625,25.7,11.2,8.0,0.0,42631,319.5,319.5,2,4,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
2019-02-01,21.3,52.5,28.8,9.9,2.0,0.0,42837,319.5,319.5,2,4,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
2019-02-01,22.475,48.375,29.3,15.4,5.0,0.0,42909,319.5,319.5,2,4,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
2019-02-01,20.45,37.0,26.9,11.8,7.0,0.0,42539,319.5,319.5,2,4,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
2019-02-01,22.4,43.25,27.7,13.3,6.5,0.0,42838,319.5,319.5,2,4,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
2019-02-01,21.475,55.875,24.0,18.3,6.0,0.0,42730,319.5,319.5,2,4,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
2019-02-01,20.875,48.875,30.0,10.6,6.0,0.0,42748,319.5,319.5,2,4,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
2019-02-01,21.9,36.0,31.5,13.6,3.0,0.0,42834,319.5,319.5,2,4,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
2019-02-02,18.375,41.75,27.4,9.2,13.0,0.0,42737,217.1,319.5,2,5,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2019-02-02,21.55,34.375,29.0,15.4,17.0,0.0,42830,217.1,217.1,2,5,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2019-02-02,20.65,37.75,25.2,11.4,13.0,0.0,42539,217.1,217.1,2,5,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2019-02-02,21.6,39.875,29.5,14.8,8.0,0.0,42909,217.1,217.1,2,5,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2019-02-02,17.3,44.0,25.6,10.2,9.0,0.0,42634,217.1,217.1,2,5,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2019-02-02,20.825,55.625,29.2,13.9,7.0,0.0,42840,217.1,217.1,2,5,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2019-02-02,20.5,61.5,29.4,11.6,2.0,0.0,42915,217.1,217.1,2,5,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2019-02-02,18.5,42.0,27.0,11.7,7.5,0.0,42638,217.1,217.1,2,5,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2019-02-02,20.65,47.375,29.2,13.6,13.0,0.0,42748,217.1,217.1,2,5,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2019-02-02,21.5,42.5,30.0,11.5,5.0,0.0,42837,217.1,217.1,2,5,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2019-02-02,21.15,45.0,26.8,11.0,5.5,0.0,42838,217.1,217.1,2,5,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2019-02-02,19.225,45.5,27.8,10.6,6.0,0.0,42647,217.1,217.1,2,5,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2019-02-02,18.8,55.0,27.0,9.5,5.0,0.0,42740,217.1,217.1,2,5,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2019-02-02,21.7,43.5,29.5,13.8,5.0,0.0,42914,217.1,217.1,2,5,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2019-02-02,20.075,66.375,24.9,16.6,7.0,0.0,42730,217.1,217.1,2,5,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2019-02-02,18.0,42.5,25.6,11.2,11.0,0.0,42631,217.1,217.1,2,5,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2019-02-02,19.65,45.375,26.2,14.6,8.0,0.0,42731,217.1,217.1,2,5,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2019-02-02,18.7,61.5,28.3,12.5,10.0,0.0,42639,217.1,217.1,2,5,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2019-02-02,20.2,36.5,28.2,10.8,8.0,0.0,42834,217.1,217.1,2,5,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2019-02-03,22.275,52.0,29.5,15.1,7.0,0.0,42909,338.0,217.1,2,6,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
2019-02-03,22.35,58.75,29.8,15.2,6.0,0.0,42840,338.0,338.0,2,6,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
2019-02-03,22.35,34.75,25.6,11.9,11.0,0.0,42539,338.0,338.0,2,6,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
2019-02-03,20.1,34.0,25.0,11.2,8.5,0.0,42638,338.0,338.0,2,6,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
2019-02-03,23.2,47.0,29.8,14.2,6.0,0.0,42837,338.0,338.0,2,6,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
2019-02-03,18.825,40.625,24.6,11.2,8.0,0.0,42634,338.0,338.0,2,6,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
2019-02-03,21.425,54.75,28.6,14.1,14.0,0.0,42748,338.0,338.0,2,6,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
2019-02-03,20.1,55.0,28.1,12.5,10.0,0.0,42639,338.0,338.0,2,6,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
2019-02-03,22.45,50.0,25.5,13.3,7.5,0.0,42838,338.0,338.0,2,6,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
2019-02-03,21.9,49.0,30.2,13.6,5.0,0.0,42914,338.0,338.0,2,6,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
2019-02-03,20.65,50.75,24.5,14.8,7.0,0.0,42731,338.0,338.0,2,6,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
2019-02-03,23.325,33.25,28.0,16.5,17.0,0.0,42830,338.0,338.0,2,6,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
2019-02-03,20.775,51.125,26.9,13.2,8.0,0.0,42647,338.0,338.0,2,6,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
2019-02-03,20.1,41.5,27.0,10.2,5.0,0.0,42737,338.0,338.0,2,6,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
2019-02-03,20.1,52.0,27.8,11.3,5.0,0.0,42740,338.0,338.0,2,6,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
2019-02-03,23.1,38.0,28.0,13.2,8.0,0.0,42834,338.0,338.0,2,6,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
2019-02-03,19.125,38.25,24.7,11.8,12.0,0.0,42631,338.0,338.0,2,6,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
2019-02-03,20.75,62.75,22.6,17.2,7.0,0.0,42730,338.0,338.0,2,6,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
